1253444747278024706,Sanchezmendieta,Vea la actualización de las cifras sobre los casos de coronavirus o Covid19 en Ecuador 👇 https://t.co/UUTEg0aMGN https://t.co/yrWhKkwFhn,2020-04-23 22:04:50,Ecuador
1253444838395125767,FURIAZUL1,Confirman que Covid-19 estaba en EE.UU. antes de febrero|Noticias|teleSUR https://t.co/xIRmlTlqxF,2020-04-23 22:05:12,Ecuador
1253444970834530306,rogerdario1,"ITALIA DESCUBRE LA VERDAD Y EL VERDADERO  TRATAMIENTO DEL COVID-19-
SEGÚN INFORMÓ FERNANDO HÉCTOR PETRONI.
ANATOMOPATÓLOGOS EN BIOPSIAS DE FALLECIDOS DESCUBREN LA VERDADERA CAUSA DE LA MUERTE: TROMBOSIS ( TROMBOS Y NO CORONAVIRUS)  DISEMINADA
QUÉ TAL?
Y LA OMS?
Y CHINA? OJO-VIDEO https://t.co/uzpl0kKSdz",2020-04-23 22:05:43,Venezuela
1253445096432898048,cancerbero_real,"El nombre de López Obrador aparece en los créditos de 25,000 pesos por emergencia de coronavirus https://t.co/kGTdp4ZKSG",2020-04-23 22:06:13,México
1253445104498610176,Panamaimage1,"ONU destaca liderazgo del presidente panameño en lucha regional contra el COVID-19

Tras reconocer la eficaz coordinación que existe entre los mecanismos nacionales emergentes y el sistema de las Naciones Unidas en… https://t.co/LVIcwG9CBa",2020-04-23 22:06:15,Panamá
1253445245561376772,DrAlexisTejedor,El mundo nos mira. Al Rojo Vivo @MariaCeleste reporta sobre ROSA para contener el CoViD-19 https://t.co/GqbjKTCVN8,2020-04-23 22:06:49,Panamá
1253445537954750465,pedro_crd,"En Chubut solo hay dos casos de coronavirus pero no flexibilizan el aislamiento porque como el peronismo hizo mierda la provincia y los estatales no cobran sus sueldos, en cuanto se levante, vuelven los paros, cortes de calles, manifestaciones. Viva Perón.",2020-04-23 22:07:58,Argentina
1253445581164302336,EconomiaSonora,"Alibaba Business School impartió el taller ""Sobreviviendo al Covid-19 con transformación digital para pymes”  a través de Facebook Live, “. @AndresDBedolla.
👩🏽‍💻👨🏽‍💻
https://t.co/ZdHaS4WfhJ

#QuédateEnCasaObligatorio
#TodosJalamos https://t.co/pCAY0NJDjH",2020-04-23 22:08:09,México
1253445620607614983,pliriasan,Coronavirus en Colombia: Leticia registra su primera muerte y hay 205 nuevos contagios https://t.co/CvEvFSU5Fv vía @NoticiasCaracol,2020-04-23 22:08:18,Colombia
1253445622931361796,moni_donoso,"Después de tantos días en esto mismo, cómo Ie dicen ustedes? Coronavirus, Covid-19, corona, el virus , pandemia, la enfermedad, bicho maldito y la CTM, los leo.",2020-04-23 22:08:19,Chile
1253445800656592897,torreon,#Salud ¿Qué es una intubación y cuál es su función en la pandemia de coronavirus? https://t.co/uggb5Xag8E,2020-04-23 22:09:01,México
1253446007096049669,OMbilbao,Solo algunos entenderán #QuedateEnCasa #Coronavirus #COVID19 @pablocasado_ https://t.co/uB5x6lfmXi,2020-04-23 22:09:50,España
1253446241041727490,bcaro4,"Las críticas al gobierno por el coronavirus en las cárceles no es responsabilidad del presidente,es de quienes promovieron protestas en tiempo de covid-19 y de los irresponsables que teniendo la sintomatología contagiaron a sus colegas y reclusos.",2020-04-23 22:10:46,Colombia
1253446301632659456,mdtobella,El #PlanÁmsterdam para relanzar su economía ante el coronavirus apuesta por romper con el actual #modelodeconsumo  https://t.co/T7wbFAiDcL via @ballenablanca_,2020-04-23 22:11:00,Espanya
1253446447753826304,fervidal31,"La ONU denuncia que la pandemia de Coronavirus está deestás privando en una crisis mundial de Derechos Humanos.
https://t.co/zG0E7RWjAT",2020-04-23 22:11:35,España
1253446477000650763,queipo01,Estaría guapo un brote d coronavirus en supervivientes,2020-04-23 22:11:42,Spain
1253446536752623616,RG_Ponx,Empecemos la quiniela.  Yo digo Septiembre.  #coronavirus https://t.co/LPz8lXNeMP,2020-04-23 22:11:56,Mexico
1253446796321460224,beakmantopace,"en serio como hay gente ridícula, que por cuestiones políticas, religión,creencias o no creencias del coronavirus te dejan de seguir que por qué según dicen que es un invento nada más,que pena por esas personas,me decepcionan no tienen ni la más mínima idea de lo que es amistad",2020-04-23 22:12:58,México
1253446813274836992,vania_lilian,Coronavirus. México está por vivir el peor momento de COVID-19: OMS https://t.co/Pz1WYODXuu,2020-04-23 22:13:02,México
1253446834653212673,miguel_vicky,No es una neumonía más: así lanza el #coronavirus su ataque silencioso y sistémico https://t.co/Qjt09bZyME,2020-04-23 22:13:07,España
1253446849333264386,corrientesposit,"Coronavirus 
En Delegación de Mendoza y Lavalle, una Sra. presentó sintomas febriles, la trasladaron a un centro de salud para ser observada, se activó protocolo Covid, luego la trasladaron a su domicilio. El personal que trabajaba con ella, también fue aislado en sus domicilios",2020-04-23 22:13:11,Argentina
1253446873219817474,luiscab2204,Testimonios del COVID-19: “Mi madre estaría muerta si fuera por el Gobierno” https://t.co/BqN9sIWlOq,2020-04-23 22:13:17,Ecuador
1253446919176761345,PablodeVicente2,"Reposted from coronavid19official Tiene pinta de estar pasándolo mal 😢

#vecina #coronavirus  - #regrann en Zaragoza, Spain https://t.co/FWH40dPxas",2020-04-23 22:13:28,España
1253446988705738754,fleteselquilmen,"Podes mirar #tn #A24 pero pensa un poco no? 🤓🤓🤓
#QuedateEnCasa 
#coronavirus 
#ClarinYLaNacionMienten y si amas a @alferdez lo puso @CFKArgentina 🧐🧐🧐 https://t.co/TnN2fb98z8",2020-04-23 22:13:44,Argentina
1253447026555191298,BSSROMERO,"Desde que estamos en cuarentena,  muerte por hambre 0, y por coronavirus 8 ... tú eliges 🇸🇻",2020-04-23 22:13:53,El Salvador
1253447088848932867,azael181818,"Lo Último: A mayor temperatura y humedad la vida del Coronavirus se reduce enormemente en una superficie. 

Según la Secretaria de Ciencia y Tecnología de EUA https://t.co/YCHXUkaMWv",2020-04-23 22:14:08,Estados Unidos
1253447149070753794,Panamaimage1,ONU destaca liderazgo del presidente panameño en lucha regional contra el COVID-19 https://t.co/RmiWrRK7x3 vía @Panamaimage.com https://t.co/r67gVG2VWC,2020-04-23 22:14:22,Panamá
1253447340502941700,progresohispano,"#23ABR | Carrera virtual apoya a inmigrantes afectados
 https://t.co/xM4cZQut4u

#USA #EEUU #coronavirus #COVID19 #CoronaCrisis #Charlotte #NorthCarolina #Clt https://t.co/MyjKceLLn9",2020-04-23 22:15:08,Estados Unidos
1253447385923100673,pablitoguitarr1,"📍 URGENTE 🚑
#CORONAVIRUS

➡ EN MENOS DE UN DÍA SE DUPLICARON LOS CASOS POR CORONA VIRUS EN EL ECUADOR 😢

⛔️ FUENTE: DIARIO ""EL COMERCIO"" 📝
@rtve @telecincoes @soyfdelrincon @alexismoncayo @elcomerciocom @Lenin @Salud_Ec @LeonidasIzaSal1 https://t.co/5HleKwUfvF",2020-04-23 22:15:19,Ecuador
1253447481435787267,carocangini,"Quarantine en Norberto De La Riestra, Buenos Aires, Argentina https://t.co/pxIUknv6z7",2020-04-23 22:15:42,Argentina
1253447670775132160,Marielvy,"#Poltergeist 😳 ya perdí la cuenta de cuántos días llevamos en #cuarentena #quarantine #terror #film #horrormovies en Collado-Villalba, Madrid, Spain https://t.co/OgfAF72EJ8",2020-04-23 22:16:27,España
1253447677980835844,Manuamador86,"Las 600 personas sin techo confinadas en #Sevilla han dado negativo en los test de coronavirus, ubicados en los tres pabellones habilitados para que puedan cumplir el estado de alarma cuentan con wifi y televisión. https://t.co/Tu1xjr8gHG",2020-04-23 22:16:29,España
1253447931035881477,Kafkava,"La crisis del coronavirus es política.
Los gobiernos deben apoyar decididamente a las familias que, como consecuencia de la crisis del coronavirus, sufrirán pérdidas en sus ingresos. https://t.co/3RnAbUTlMB vía @elsaltodiario",2020-04-23 22:17:29,Chile
1253447991425466373,nataliariolfi,"""Coronavirus: La ONU alerta una ""crisis de derechos humanos"""" #Coronavirus https://t.co/g3sjn9O9qN",2020-04-23 22:17:43,Argentina
1253448171306594306,CASANNOTICIAS,"@MinSaludCol confirmó 205 nuevos casos de Covid-19 para un total de 4.561 personas contagiadas en el país. Asciende a 215 personas fallecidas y 927 recuperados. #Casanare se mantiene con 10 casos de los cuales 5 ya se han recuperado.⬇️
#QuedateEnCasa https://t.co/nANjsihtso",2020-04-23 22:18:26,Colombia
1253448191871266822,Sanchezmendieta,Vea la actualización de las cifras sobre los casos de coronavirus o Covid19 en Ecuador 👇 https://t.co/o5RCSrXNr8 https://t.co/eYgQweYLqM,2020-04-23 22:18:31,Ecuador
1253448226390388737,GustavoHarreguy,"Artigas está en alerta. Coordinador de Cecoed confirmó a @InformaCarve850 el segundo caso de coronavirus en Quaraí.

https://t.co/rVBXhgDSWh",2020-04-23 22:18:39,Uruguay
1253448446142558208,raulalbornoz199,"@LicoreraCaldas empezó la producción de Alcohol Antiséptico debido a la gran demanda por el COVID-19 a nivel nacional, con el fin de abastecer canales como supermercados, tiendas y grandes superficies. #Covid19Colombia https://t.co/4APUoHI7GT",2020-04-23 22:19:32,Colombia
1253448507320610817,macgreyfitness,"Lo primero que me imagine cuando me dijeron #coronavirus 🍻 en Mexico City, Mexico https://t.co/KFP3UADB2y",2020-04-23 22:19:46,Mexico
1253448639533514755,jayhawkscm,"House votes to create powerful panel to investigate federal coronavirus response

https://t.co/NbI8NAkPAy",2020-04-23 22:20:18,United States
1253448648563863558,lagagli,Se activo el protocolo de #Coronavirus en la esquina de mi casa....😷😷😷,2020-04-23 22:20:20,Argentina
1253448700162183171,munozgaud,"House votes to create powerful panel to investigate federal coronavirus response

https://t.co/adOwoMDaM0",2020-04-23 22:20:32,United States
1253448756508479488,Adrianacomplice,"La Cámara aprobó el jueves un proyecto de ley provisional de coronavirus de casi $ 500 mil millones que incluye dinero adicional para el programa de préstamos para pequeñas empresas, así como para hospitales y… https://t.co/G8hL0ufvnT",2020-04-23 22:20:46,United States
1253448758706294784,Adrianacomplice,"La Cámara aprobó el jueves un proyecto de ley provisional de coronavirus de casi $ 500 mil millones que incluye dinero adicional para el programa de préstamos para pequeñas empresas, así como para hospitales y… https://t.co/ytu8UWy9Ah",2020-04-23 22:20:46,United States
1253448834786693120,ElManuBaquero,FIFA crea un comité de Covid-19 y deja en claro que los contratos que se acaben próximamente deben extenderse y los que iniciaban pronto deben aplazarse. Sencillo!! @fifacom_es https://t.co/DtlEWS0d8s,2020-04-23 22:21:04,Colombia
1253448910867070977,Adrianacomplice,"La Cámara aprobó el jueves un proyecto de ley provisional de coronavirus de casi $ 500 mil millones que incluye dinero adicional para el programa de préstamos para pequeñas empresas, así como para hospitales y… https://t.co/r5EMGWkn0M",2020-04-23 22:21:22,United States
1253448934812520449,ChristianLM2000,"#MasteredPlaylist1191 #JustSmile #Quarantine #songpop en San Miguel, Lima, Peru https://t.co/PunTso0VnX",2020-04-23 22:21:28,Peru
1253449016471367681,FcoPatilla,"Autocines podrían ponerse nuevamente a la moda como en los años 70 por el Covid-19????
#Covid_19
#COVIDー19
#CuarentenaESP #YoMeQuedoEnCasa",2020-04-23 22:21:48,España
1253449020430786562,Felixguerra33,Red hospitalaria para atender casos por COVID-19 cuenta con más de 2 mil camas https://t.co/fVsnTLsFGr vía @listindiario,2020-04-23 22:21:49,Dominican Republic
1253449136776585217,lasaetanoticias,"#Nacionales | Venezuela y Cruz Roja Internacional coordinan acciones frente al COVID-19
@NicolasMaduro @CruzRojaInforma https://t.co/8gPvWnAYVi",2020-04-23 22:22:16,Venezuela
1253449246772285446,sofigarello,"Qué pensaran los votantes de Bolsonaro cuando ven las no medidas respecto al Coronavirus. 
Y las fozas comunes.. qué horror",2020-04-23 22:22:43,Argentina
1253449315470761985,PhillipOjr,Quarantine vibes🤷🏾 https://t.co/bkBsyb67pe,2020-04-23 22:22:59,
